Dato;Tid;Celle 1;Celle 2;Celle 3;Celle 4;Celle 5;Celle 6;Celle 7;Celle 8;Celle 9;Celle 10;Celle 11;Celle 12;Celle 13;Celle 14;Celle 15;Celle 16;Celle 17;Celle 18;Celle 19;Celle 20;Celle 21;Celle 22;Celle 23;Celle 24;Celle 25;Celle 26;Celle 27;Celle 28;Celle 29;Celle 30;Celle 31;Celle 32;Celle 33;Celle 34
14-06-2023;15:00:00;2,21;19,85;24,26;58,45;37,5;24,26;18,75;22,06;0;17,65;48,53;58,45;56,25;48,53;25,37;54,04;49,63;62,87;70,59;22,06;28,68;28,68;39,7;35,29;29,78;9,93;17,65;36,4;19,85;6,62;35,29;20,96;15,44;16,54
14-06-2023;16:00:00;2,21;19,85;22,06;61,76;41,91;23,16;19,85;22,06;3,31;18,75;39,7;57,35;51,84;40,81;24,26;45,22;43,01;63,97;62,87;18,75;24,26;26,47;35,29;35,29;24,26;9,93;16,54;35,29;18,75;5,51;31,98;18,75;17,65;17,65
14-06-2023;17:00:00;1,1;16,54;16,54;38,6;31,98;22,06;12,13;13,23;4,41;14,34;23,16;38,6;27,57;23,16;18,75;17,65;23,16;30,88;27,57;11,03;13,23;15,44;16,54;8,82;15,44;6,62;14,34;16,54;11,03;3,31;12,13;9,93;12,13;11,03
14-06-2023;18:00:00;2,21;12,13;11,03;23,16;18,75;15,44;7,72;8,82;4,41;9,93;14,34;23,16;14,34;11,03;13,23;6,62;12,13;14,34;11,03;6,62;8,82;11,03;9,93;5,51;9,93;5,51;11,03;9,93;7,72;3,31;7,72;6,62;9,93;6,62
14-06-2023;19:00:00;4,41;9,93;9,93;15,44;13,23;12,13;6,62;6,62;11,03;8,82;9,93;15,44;11,03;8,82;11,03;3,31;9,93;11,03;8,82;6,62;7,72;8,82;8,82;5,51;7,72;4,41;9,93;7,72;7,72;3,31;6,62;6,62;9,93;6,62
14-06-2023;20:00:00;3,31;8,82;11,03;12,13;11,03;9,93;5,51;6,62;17,65;7,72;9,93;12,13;9,93;7,72;8,82;3,31;7,72;11,03;8,82;7,72;6,62;7,72;6,62;4,41;7,72;4,41;9,93;6,62;6,62;2,21;5,51;5,51;9,93;6,62
14-06-2023;21:00:00;5,51;7,72;8,82;9,93;13,23;7,72;5,51;5,51;0;6,62;8,82;11,03;9,93;6,62;7,72;3,31;6,62;9,93;6,62;6,62;6,62;7,72;6,62;4,41;6,62;4,41;8,82;6,62;6,62;2,21;4,41;5,51;8,82;6,62
14-06-2023;22:00:00;4,41;5,51;15,44;8,82;7,72;6,62;7,72;4,41;0;3,31;7,72;7,72;7,72;5,51;5,51;2,21;6,62;7,72;6,62;5,51;5,51;5,51;8,82;4,41;4,41;2,21;6,62;5,51;5,51;1,1;1,1;4,41;6,62;4,41
14-06-2023;23:00:00;4,41;4,41;16,54;7,72;5,51;3,31;7,72;3,31;0;3,31;7,72;4,41;5,51;4,41;4,41;3,31;5,51;5,51;4,41;4,41;3,31;5,51;6,62;4,41;3,31;2,21;5,51;5,51;4,41;0;0;5,51;4,41;4,41
15-06-2023;00:00:00;5,51;2,21;11,03;4,41;4,41;3,31;4,41;2,21;5,51;3,31;4,41;1,1;3,31;3,31;3,31;3,31;3,31;4,41;3,31;4,41;3,31;5,51;5,51;5,51;2,21;3,31;6,62;5,51;5,51;1,1;0;7,72;6,62;6,62
15-06-2023;01:00:00;6,62;3,31;5,51;2,21;3,31;5,51;5,51;4,41;0;3,31;3,31;0;4,41;4,41;5,51;4,41;4,41;5,51;3,31;6,62;5,51;5,51;6,62;6,62;3,31;6,62;4,41;6,62;7,72;3,31;0;9,93;11,03;8,82
15-06-2023;02:00:00;6,62;6,62;3,31;0;4,41;6,62;8,82;8,82;95,95;3,31;3,31;0;4,41;5,51;11,03;4,41;4,41;5,51;4,41;8,82;8,82;5,51;7,72;8,82;2,21;8,82;6,62;7,72;8,82;6,62;0;11,03;6,62;9,93
15-06-2023;03:00:00;7,72;3,31;2,21;0;3,31;9,93;8,82;8,82;NA;2,21;2,21;0;4,41;5,51;16,54;3,31;3,31;6,62;3,31;9,93;6,62;6,62;7,72;7,72;3,31;1,1;11,03;7,72;7,72;3,31;0;9,93;7,72;8,82
15-06-2023;04:00:00;4,41;0;1,1;0;2,21;7,72;5,51;5,51;0;0;0;0;3,31;2,21;7,72;2,21;2,21;4,41;2,21;5,51;4,41;4,41;5,51;4,41;0;0;4,41;4,41;5,51;0;0;5,51;6,62;5,51
15-06-2023;05:00:00;1,1;2,21;3,31;0;2,21;2,21;3,31;2,21;0;0;2,21;0;2,21;3,31;4,41;4,41;4,41;5,51;3,31;3,31;3,31;5,51;5,51;4,41;2,21;0;3,31;7,72;5,51;0;0;7,72;6,62;4,41
15-06-2023;06:00:00;0;7,72;9,93;16,54;8,82;6,62;6,62;8,82;0;5,51;14,34;12,13;13,23;15,44;7,72;15,44;27,57;29,78;23,16;17,65;14,34;18,75;16,54;16,54;18,75;3,31;5,51;31,98;24,26;5,51;18,75;31,98;12,13;22,06
15-06-2023;07:00:00;0;25,37;20,96;49,63;30,88;25,37;48,53;31,98;0;19,85;35,29;46,32;44,12;54,04;40,81;37,5;60,66;60,66;60,66;56,25;34,19;25,37;27,57;36,4;45,22;16,54;18,75;46,32;36,4;11,03;43,01;50,73;18,75;27,57
15-06-2023;08:00:00;1,1;17,65;20,96;66,17;60,66;31,98;50,73;38,6;0;13,23;43,01;66,17;57,35;58,45;39,7;47,42;61,76;59,56;70,59;50,73;22,06;22,06;27,57;43,01;38,6;8,82;16,54;31,98;22,06;12,13;24,26;29,78;14,34;16,54
15-06-2023;09:00:00;4,41;15,44;16,54;39,7;30,88;16,54;14,34;12,13;2,21;12,13;22,06;36,4;22,06;24,26;15,44;17,65;22,06;25,37;26,47;14,34;12,13;11,03;14,34;12,13;13,23;5,51;13,23;13,23;11,03;5,51;13,23;12,13;14,34;9,93
15-06-2023;10:00:00;6,62;16,54;16,54;34,19;23,16;17,65;9,93;11,03;17,65;12,13;15,44;29,78;15,44;17,65;15,44;9,93;15,44;17,65;16,54;9,93;12,13;11,03;14,34;8,82;13,23;7,72;14,34;12,13;11,03;6,62;13,23;9,93;14,34;9,93
15-06-2023;11:00:00;6,62;17,65;17,65;35,29;23,16;19,85;9,93;11,03;13,23;12,13;17,65;30,88;16,54;16,54;15,44;9,93;15,44;18,75;17,65;8,82;12,13;11,03;14,34;8,82;14,34;7,72;14,34;12,13;11,03;6,62;14,34;9,93;14,34;9,93
15-06-2023;12:00:00;5,51;16,54;17,65;36,4;23,16;19,85;9,93;11,03;14,34;13,23;17,65;31,98;17,65;17,65;15,44;9,93;16,54;19,85;17,65;8,82;12,13;11,03;15,44;8,82;14,34;6,62;14,34;13,23;11,03;5,51;13,23;9,93;13,23;9,93
15-06-2023;13:00:00;5,51;16,54;18,75;35,29;23,16;18,75;9,93;11,03;0;12,13;18,75;31,98;22,06;19,85;16,54;13,23;19,85;23,16;22,06;9,93;12,13;13,23;15,44;8,82;14,34;6,62;14,34;13,23;11,03;4,41;14,34;9,93;12,13;8,82
15-06-2023;14:00:00;3,31;18,75;22,06;44,12;29,78;20,96;11,03;13,23;11,03;14,34;37,5;47,42;38,6;39,7;18,75;24,26;34,19;40,81;49,63;13,23;18,75;18,75;25,37;13,23;18,75;7,72;14,34;25,37;14,34;5,51;16,54;15,44;13,23;9,93
15-06-2023;15:00:00;2,21;19,85;25,37;67,28;38,6;23,16;18,75;20,96;0;18,75;61,76;63,97;58,45;50,73;25,37;60,66;50,73;65,07;73,89;20,96;28,68;30,88;43,01;44,12;29,78;9,93;17,65;44,12;17,65;6,62;31,98;24,26;14,34;13,23
15-06-2023;16:00:00;2,21;19,85;25,37;75;41,91;23,16;17,65;23,16;14,34;17,65;58,45;62,87;51,84;41,91;25,37;52,94;46,32;65,07;65,07;22,06;24,26;29,78;38,6;44,12;25,37;9,93;17,65;39,7;18,75;6,62;26,47;24,26;14,34;14,34
15-06-2023;17:00:00;1,1;16,54;18,75;47,42;31,98;22,06;12,13;14,34;0;13,23;29,78;41,91;27,57;23,16;19,85;20,96;25,37;33,09;28,68;15,44;14,34;14,34;17,65;12,13;16,54;5,51;15,44;18,75;11,03;3,31;12,13;14,34;12,13;9,93
15-06-2023;18:00:00;2,21;12,13;11,03;24,26;18,75;15,44;7,72;8,82;7,72;9,93;14,34;24,26;13,23;12,13;13,23;5,51;12,13;14,34;11,03;7,72;8,82;9,93;8,82;5,51;11,03;5,51;13,23;8,82;7,72;2,21;7,72;6,62;11,03;6,62
15-06-2023;19:00:00;4,41;9,93;8,82;16,54;14,34;12,13;6,62;6,62;0;7,72;9,93;15,44;11,03;8,82;11,03;3,31;8,82;12,13;8,82;6,62;6,62;7,72;7,72;4,41;8,82;4,41;9,93;6,62;6,62;2,21;5,51;5,51;9,93;5,51
15-06-2023;20:00:00;4,41;9,93;9,93;13,23;11,03;9,93;5,51;5,51;7,72;7,72;8,82;13,23;9,93;7,72;8,82;3,31;7,72;9,93;7,72;6,62;6,62;7,72;6,62;4,41;6,62;4,41;9,93;6,62;6,62;2,21;5,51;4,41;8,82;5,51
15-06-2023;21:00:00;6,62;7,72;8,82;12,13;9,93;7,72;4,41;4,41;0;5,51;8,82;11,03;8,82;6,62;7,72;2,21;7,72;8,82;6,62;5,51;6,62;6,62;7,72;4,41;6,62;3,31;8,82;5,51;5,51;1,1;4,41;4,41;7,72;5,51
15-06-2023;22:00:00;5,51;4,41;14,34;9,93;9,93;7,72;3,31;4,41;13,23;3,31;11,03;9,93;7,72;5,51;5,51;2,21;6,62;7,72;6,62;4,41;5,51;5,51;7,72;3,31;4,41;2,21;7,72;4,41;4,41;1,1;1,1;4,41;5,51;4,41
15-06-2023;23:00:00;5,51;3,31;15,44;7,72;9,93;4,41;3,31;2,21;7,72;2,21;8,82;5,51;6,62;4,41;3,31;2,21;3,31;4,41;4,41;4,41;4,41;4,41;4,41;4,41;3,31;1,1;6,62;4,41;4,41;1,1;0;4,41;5,51;4,41
16-06-2023;00:00:00;6,62;5,51;7,72;4,41;4,41;4,41;3,31;3,31;12,13;3,31;5,51;3,31;4,41;3,31;3,31;2,21;3,31;4,41;3,31;4,41;4,41;4,41;4,41;5,51;2,21;3,31;6,62;4,41;4,41;0;0;5,51;5,51;5,51
16-06-2023;01:00:00;5,51;4,41;4,41;2,21;2,21;3,31;4,41;3,31;100,36;3,31;3,31;1,1;4,41;3,31;4,41;3,31;3,31;4,41;3,31;5,51;5,51;4,41;5,51;5,51;2,21;4,41;4,41;4,41;4,41;0;0;7,72;7,72;6,62
16-06-2023;02:00:00;7,72;3,31;2,21;0;3,31;3,31;8,82;6,62;0;2,21;2,21;1,1;5,51;5,51;6,62;3,31;3,31;4,41;3,31;6,62;6,62;4,41;5,51;5,51;2,21;2,21;9,93;6,62;5,51;2,21;0;8,82;5,51;7,72
16-06-2023;03:00:00;6,62;4,41;3,31;0;2,21;4,41;9,93;9,93;0;0;1,1;0;4,41;5,51;11,03;2,21;2,21;4,41;3,31;7,72;5,51;5,51;5,51;5,51;2,21;4,41;7,72;5,51;4,41;0;0;7,72;5,51;6,62
16-06-2023;04:00:00;3,31;1,1;2,21;0;2,21;7,72;7,72;7,72;0;0;0;0;3,31;3,31;7,72;1,1;1,1;3,31;1,1;5,51;3,31;3,31;4,41;3,31;0;0;5,51;3,31;4,41;0;0;4,41;6,62;3,31
16-06-2023;05:00:00;2,21;1,1;3,31;0;2,21;2,21;2,21;3,31;25,37;0;1,1;0;1,1;2,21;3,31;3,31;3,31;3,31;2,21;3,31;3,31;3,31;3,31;2,21;1,1;0;3,31;4,41;3,31;0;0;4,41;5,51;2,21
16-06-2023;06:00:00;0;6,62;8,82;11,03;7,72;6,62;6,62;7,72;0;4,41;9,93;9,93;11,03;12,13;7,72;11,03;15,44;19,85;17,65;15,44;11,03;9,93;11,03;9,93;14,34;2,21;6,62;14,34;12,13;3,31;9,93;9,93;11,03;8,82
16-06-2023;07:00:00;0;25,37;18,75;30,88;25,37;22,06;22,06;18,75;0;18,75;25,37;35,29;31,98;39,7;27,57;16,54;27,57;37,5;46,32;31,98;22,06;15,44;20,96;17,65;30,88;12,13;17,65;19,85;15,44;6,62;24,26;13,23;15,44;12,13
16-06-2023;08:00:00;1,1;16,54;18,75;41,91;47,42;23,16;20,96;17,65;12,13;13,23;27,57;46,32;38,6;40,81;23,16;14,34;24,26;30,88;47,42;24,26;16,54;11,03;18,75;15,44;25,37;6,62;14,34;14,34;13,23;5,51;16,54;9,93;13,23;9,93
16-06-2023;09:00:00;4,41;14,34;16,54;28,68;23,16;16,54;9,93;9,93;7,72;11,03;16,54;26,47;15,44;15,44;14,34;12,13;15,44;16,54;17,65;9,93;11,03;8,82;13,23;8,82;14,34;6,62;12,13;11,03;9,93;5,51;11,03;8,82;13,23;8,82
16-06-2023;10:00:00;5,51;15,44;15,44;29,78;22,06;16,54;8,82;9,93;12,13;12,13;15,44;27,57;15,44;14,34;14,34;8,82;14,34;17,65;16,54;8,82;11,03;9,93;14,34;8,82;13,23;7,72;13,23;12,13;11,03;6,62;12,13;8,82;12,13;8,82
16-06-2023;11:00:00;5,51;17,65;17,65;34,19;22,06;19,85;9,93;9,93;0;13,23;16,54;30,88;17,65;16,54;15,44;8,82;15,44;19,85;17,65;8,82;11,03;9,93;15,44;8,82;14,34;6,62;15,44;13,23;11,03;5,51;13,23;9,93;13,23;8,82
16-06-2023;12:00:00;4,41;16,54;18,75;36,4;23,16;19,85;9,93;9,93;0;12,13;17,65;35,29;20,96;18,75;14,34;11,03;19,85;24,26;20,96;8,82;12,13;12,13;16,54;8,82;15,44;6,62;14,34;14,34;12,13;4,41;13,23;11,03;12,13;8,82
16-06-2023;13:00:00;4,41;16,54;19,85;36,4;23,16;18,75;9,93;11,03;9,93;13,23;20,96;37,5;27,57;22,06;16,54;16,54;26,47;31,98;29,78;11,03;15,44;15,44;19,85;9,93;16,54;6,62;14,34;16,54;12,13;4,41;14,34;11,03;12,13;8,82
16-06-2023;14:00:00;3,31;19,85;22,06;46,32;30,88;20,96;12,13;14,34;24,26;16,54;34,19;50,73;41,91;33,09;19,85;33,09;39,7;47,42;52,94;16,54;25,37;19,85;29,78;18,75;23,16;7,72;15,44;26,47;15,44;5,51;19,85;16,54;13,23;11,03
16-06-2023;15:00:00;3,31;20,96;24,26;60,66;37,5;23,16;19,85;24,26;6,62;19,85;44,12;59,56;50,73;39,7;25,37;49,63;46,32;62,87;62,87;19,85;28,68;24,26;35,29;41,91;28,68;11,03;17,65;34,19;17,65;5,51;29,78;19,85;14,34;17,65
16-06-2023;16:00:00;3,31;17,65;18,75;51,84;34,19;23,16;19,85;22,06;6,62;15,44;34,19;50,73;35,29;29,78;22,06;35,29;35,29;46,32;38,6;18,75;24,26;19,85;25,37;26,47;22,06;9,93;15,44;29,78;15,44;4,41;20,96;17,65;13,23;16,54
16-06-2023;17:00:00;3,31;15,44;15,44;33,09;26,47;22,06;15,44;17,65;2,21;12,13;22,06;36,4;18,75;18,75;18,75;13,23;19,85;22,06;17,65;13,23;14,34;12,13;13,23;7,72;15,44;7,72;14,34;16,54;11,03;4,41;12,13;11,03;12,13;9,93
16-06-2023;18:00:00;3,31;12,13;11,03;24,26;16,54;15,44;9,93;15,44;4,41;8,82;13,23;24,26;13,23;11,03;14,34;4,41;12,13;13,23;9,93;7,72;11,03;8,82;8,82;5,51;11,03;6,62;12,13;8,82;8,82;3,31;7,72;5,51;11,03;6,62
16-06-2023;19:00:00;3,31;9,93;8,82;17,65;13,23;12,13;6,62;8,82;11,03;7,72;11,03;16,54;9,93;7,72;11,03;3,31;8,82;11,03;7,72;5,51;7,72;7,72;7,72;5,51;8,82;5,51;11,03;6,62;7,72;2,21;5,51;4,41;9,93;5,51
16-06-2023;20:00:00;3,31;9,93;8,82;14,34;11,03;11,03;5,51;6,62;5,51;7,72;9,93;14,34;9,93;6,62;8,82;3,31;6,62;9,93;6,62;6,62;7,72;7,72;6,62;4,41;7,72;5,51;9,93;5,51;6,62;2,21;5,51;4,41;9,93;5,51
16-06-2023;21:00:00;3,31;8,82;7,72;13,23;11,03;9,93;5,51;6,62;16,54;7,72;7,72;13,23;8,82;6,62;8,82;3,31;6,62;7,72;6,62;6,62;7,72;7,72;6,62;5,51;6,62;6,62;9,93;5,51;6,62;2,21;4,41;4,41;9,93;5,51
16-06-2023;22:00:00;3,31;6,62;7,72;13,23;8,82;11,03;5,51;6,62;23,16;5,51;8,82;13,23;8,82;6,62;8,82;4,41;5,51;7,72;6,62;6,62;7,72;6,62;6,62;5,51;6,62;6,62;8,82;5,51;6,62;3,31;3,31;4,41;7,72;4,41
16-06-2023;23:00:00;2,21;6,62;6,62;12,13;12,13;7,72;5,51;6,62;17,65;5,51;12,13;13,23;7,72;5,51;7,72;4,41;5,51;6,62;5,51;5,51;6,62;5,51;4,41;4,41;5,51;6,62;8,82;4,41;5,51;3,31;2,21;6,62;7,72;4,41
17-06-2023;00:00:00;2,21;7,72;5,51;9,93;11,03;6,62;5,51;5,51;9,93;4,41;6,62;11,03;6,62;5,51;6,62;3,31;5,51;5,51;4,41;5,51;5,51;4,41;4,41;4,41;4,41;5,51;8,82;3,31;3,31;3,31;1,1;5,51;4,41;4,41
17-06-2023;01:00:00;2,21;6,62;3,31;6,62;3,31;6,62;5,51;4,41;28,68;3,31;3,31;7,72;4,41;4,41;4,41;1,1;2,21;4,41;3,31;4,41;5,51;2,21;2,21;3,31;3,31;5,51;6,62;3,31;3,31;1,1;0;4,41;5,51;3,31
17-06-2023;02:00:00;3,31;6,62;2,21;3,31;2,21;5,51;5,51;5,51;1,1;1,1;2,21;5,51;3,31;3,31;4,41;1,1;2,21;3,31;2,21;4,41;5,51;2,21;3,31;3,31;2,21;6,62;6,62;3,31;3,31;2,21;0;4,41;4,41;3,31
17-06-2023;03:00:00;3,31;7,72;2,21;1,1;1,1;5,51;5,51;5,51;51,84;3,31;1,1;3,31;3,31;3,31;4,41;1,1;1,1;3,31;2,21;5,51;5,51;1,1;3,31;3,31;2,21;3,31;4,41;3,31;3,31;1,1;0;4,41;5,51;3,31
17-06-2023;04:00:00;2,21;2,21;4,41;0;1,1;5,51;5,51;5,51;89,34;3,31;0;1,1;2,21;2,21;5,51;0;0;2,21;1,1;4,41;3,31;1,1;2,21;2,21;1,1;3,31;6,62;2,21;2,21;0;0;3,31;5,51;3,31
17-06-2023;05:00:00;1,1;4,41;3,31;0;2,21;3,31;4,41;4,41;0;0;0;0;2,21;1,1;4,41;0;0;1,1;0;3,31;3,31;2,21;2,21;2,21;0;0;5,51;2,21;3,31;0;0;3,31;4,41;3,31
17-06-2023;06:00:00;2,21;5,51;3,31;0;2,21;3,31;2,21;2,21;0;1,1;1,1;0;2,21;1,1;2,21;1,1;1,1;3,31;1,1;3,31;2,21;2,21;2,21;2,21;1,1;0;3,31;3,31;3,31;0;0;3,31;4,41;3,31
17-06-2023;07:00:00;2,21;6,62;3,31;1,1;4,41;4,41;2,21;2,21;0;1,1;2,21;2,21;3,31;2,21;4,41;1,1;2,21;3,31;2,21;3,31;2,21;2,21;2,21;2,21;2,21;1,1;4,41;2,21;3,31;0;1,1;2,21;4,41;2,21
17-06-2023;08:00:00;3,31;7,72;4,41;4,41;6,62;6,62;3,31;3,31;0;3,31;4,41;4,41;3,31;3,31;5,51;1,1;4,41;5,51;3,31;4,41;4,41;3,31;3,31;3,31;4,41;2,21;5,51;3,31;3,31;0;3,31;2,21;6,62;3,31
17-06-2023;09:00:00;3,31;12,13;7,72;12,13;11,03;9,93;4,41;6,62;0;7,72;7,72;12,13;6,62;6,62;8,82;2,21;7,72;9,93;6,62;7,72;7,72;5,51;5,51;4,41;7,72;4,41;7,72;5,51;4,41;2,21;6,62;4,41;7,72;4,41
17-06-2023;10:00:00;5,51;15,44;12,13;18,75;17,65;15,44;6,62;7,72;0;12,13;12,13;18,75;11,03;11,03;12,13;3,31;11,03;14,34;9,93;8,82;9,93;6,62;7,72;5,51;9,93;6,62;11,03;8,82;8,82;3,31;9,93;5,51;8,82;5,51
17-06-2023;11:00:00;4,41;17,65;15,44;26,47;22,06;22,06;7,72;9,93;0;14,34;14,34;25,37;13,23;14,34;14,34;4,41;14,34;17,65;12,13;7,72;9,93;8,82;8,82;6,62;11,03;7,72;11,03;11,03;9,93;4,41;11,03;8,82;9,93;5,51
17-06-2023;12:00:00;4,41;18,75;17,65;29,78;24,26;23,16;8,82;11,03;12,13;14,34;16,54;29,78;15,44;15,44;14,34;5,51;14,34;20,96;13,23;8,82;11,03;9,93;9,93;6,62;12,13;7,72;12,13;12,13;11,03;4,41;11,03;7,72;8,82;5,51
17-06-2023;13:00:00;4,41;18,75;16,54;28,68;23,16;20,96;7,72;9,93;16,54;14,34;15,44;29,78;15,44;15,44;13,23;4,41;14,34;19,85;13,23;7,72;9,93;9,93;9,93;6,62;11,03;6,62;11,03;11,03;12,13;3,31;9,93;5,51;8,82;4,41
17-06-2023;14:00:00;3,31;16,54;14,34;29,78;22,06;19,85;7,72;9,93;9,93;13,23;15,44;30,88;14,34;13,23;12,13;4,41;13,23;17,65;12,13;6,62;8,82;9,93;9,93;5,51;9,93;6,62;11,03;11,03;11,03;3,31;8,82;5,51;9,93;4,41
17-06-2023;15:00:00;3,31;15,44;13,23;29,78;19,85;17,65;7,72;8,82;9,93;11,03;15,44;28,68;13,23;12,13;11,03;6,62;12,13;16,54;11,03;7,72;7,72;9,93;7,72;5,51;9,93;5,51;9,93;9,93;9,93;2,21;7,72;4,41;9,93;4,41
17-06-2023;16:00:00;3,31;14,34;14,34;29,78;18,75;17,65;7,72;8,82;4,41;11,03;15,44;28,68;13,23;11,03;12,13;4,41;13,23;16,54;11,03;7,72;8,82;9,93;7,72;5,51;9,93;5,51;9,93;8,82;8,82;3,31;7,72;4,41;9,93;4,41
17-06-2023;17:00:00;3,31;13,23;11,03;26,47;18,75;16,54;6,62;7,72;27,57;8,82;14,34;26,47;13,23;11,03;11,03;4,41;12,13;15,44;9,93;6,62;7,72;8,82;7,72;5,51;8,82;5,51;11,03;7,72;7,72;3,31;7,72;4,41;11,03;4,41
17-06-2023;18:00:00;3,31;11,03;7,72;20,96;15,44;13,23;5,51;6,62;19,85;7,72;12,13;19,85;9,93;7,72;9,93;3,31;8,82;11,03;7,72;4,41;6,62;8,82;6,62;4,41;7,72;4,41;9,93;5,51;6,62;2,21;5,51;3,31;9,93;4,41
17-06-2023;19:00:00;3,31;9,93;6,62;16,54;12,13;11,03;4,41;5,51;20,96;6,62;9,93;14,34;8,82;6,62;8,82;2,21;6,62;9,93;5,51;4,41;5,51;6,62;5,51;4,41;6,62;4,41;8,82;5,51;5,51;2,21;4,41;3,31;8,82;4,41
17-06-2023;20:00:00;3,31;8,82;5,51;14,34;11,03;11,03;4,41;4,41;0;6,62;8,82;13,23;8,82;5,51;7,72;2,21;6,62;8,82;5,51;4,41;4,41;6,62;5,51;4,41;6,62;4,41;9,93;4,41;5,51;2,21;4,41;3,31;8,82;4,41
17-06-2023;21:00:00;2,21;8,82;5,51;12,13;9,93;9,93;4,41;4,41;26,47;6,62;7,72;12,13;7,72;5,51;7,72;2,21;6,62;7,72;5,51;4,41;5,51;6,62;6,62;4,41;6,62;4,41;8,82;4,41;5,51;3,31;3,31;3,31;8,82;4,41
17-06-2023;22:00:00;2,21;7,72;5,51;13,23;11,03;8,82;4,41;4,41;30,88;5,51;8,82;12,13;7,72;5,51;6,62;2,21;6,62;6,62;5,51;4,41;5,51;6,62;7,72;4,41;6,62;5,51;7,72;4,41;5,51;3,31;2,21;3,31;6,62;3,31
17-06-2023;23:00:00;2,21;6,62;5,51;12,13;13,23;6,62;4,41;4,41;11,03;5,51;8,82;12,13;7,72;4,41;5,51;2,21;4,41;6,62;5,51;3,31;4,41;5,51;4,41;4,41;5,51;5,51;6,62;3,31;4,41;3,31;2,21;4,41;6,62;3,31
18-06-2023;00:00:00;2,21;7,72;6,62;11,03;9,93;5,51;3,31;3,31;56,25;6,62;4,41;9,93;6,62;4,41;5,51;1,1;3,31;5,51;4,41;3,31;4,41;3,31;3,31;4,41;4,41;4,41;7,72;2,21;3,31;3,31;0;4,41;4,41;3,31
18-06-2023;01:00:00;1,1;7,72;3,31;5,51;4,41;6,62;4,41;4,41;34,19;5,51;2,21;6,62;4,41;3,31;4,41;1,1;2,21;4,41;3,31;3,31;3,31;2,21;3,31;3,31;3,31;6,62;5,51;1,1;2,21;2,21;0;2,21;3,31;3,31
18-06-2023;02:00:00;2,21;7,72;1,1;3,31;3,31;5,51;4,41;3,31;18,75;5,51;1,1;4,41;3,31;2,21;4,41;1,1;2,21;3,31;2,21;2,21;2,21;1,1;2,21;2,21;2,21;5,51;5,51;1,1;2,21;1,1;0;2,21;2,21;2,21
18-06-2023;03:00:00;3,31;5,51;2,21;1,1;2,21;5,51;3,31;4,41;31,98;3,31;0;3,31;2,21;2,21;6,62;0;1,1;3,31;1,1;2,21;3,31;1,1;2,21;2,21;2,21;5,51;5,51;1,1;2,21;0;0;3,31;3,31;2,21
18-06-2023;04:00:00;1,1;7,72;3,31;0;1,1;5,51;3,31;3,31;39,7;3,31;0;1,1;2,21;2,21;6,62;0;0;2,21;1,1;2,21;2,21;1,1;1,1;2,21;1,1;3,31;5,51;1,1;1,1;0;0;2,21;4,41;1,1
18-06-2023;05:00:00;1,1;4,41;2,21;0;2,21;7,72;2,21;2,21;0;1,1;0;0;2,21;0;6,62;0;0;1,1;0;2,21;2,21;1,1;1,1;2,21;0;0;2,21;1,1;2,21;0;0;2,21;5,51;1,1
18-06-2023;06:00:00;2,21;3,31;3,31;0;1,1;8,82;1,1;0;0;0;0;0;2,21;0;2,21;0;0;2,21;0;1,1;1,1;1,1;1,1;1,1;0;0;4,41;1,1;2,21;0;0;2,21;2,21;1,1
18-06-2023;07:00:00;1,1;6,62;3,31;0;2,21;5,51;1,1;1,1;2,21;2,21;1,1;0;2,21;1,1;3,31;0;1,1;2,21;1,1;2,21;2,21;2,21;1,1;1,1;1,1;1,1;5,51;1,1;2,21;0;0;1,1;2,21;2,21
18-06-2023;08:00:00;2,21;8,82;4,41;3,31;6,62;5,51;2,21;2,21;1,1;4,41;3,31;3,31;3,31;2,21;5,51;1,1;2,21;4,41;2,21;3,31;2,21;3,31;3,31;3,31;3,31;2,21;5,51;2,21;2,21;1,1;2,21;2,21;5,51;3,31
18-06-2023;09:00:00;3,31;9,93;6,62;9,93;9,93;9,93;4,41;4,41;0;7,72;6,62;9,93;5,51;6,62;8,82;2,21;5,51;7,72;5,51;4,41;5,51;4,41;4,41;3,31;5,51;5,51;6,62;4,41;3,31;2,21;5,51;3,31;6,62;3,31
18-06-2023;10:00:00;4,41;12,13;9,93;15,44;13,23;14,34;5,51;6,62;0;9,93;9,93;15,44;8,82;9,93;11,03;3,31;8,82;11,03;8,82;6,62;7,72;6,62;5,51;4,41;8,82;6,62;8,82;6,62;6,62;4,41;8,82;4,41;7,72;4,41
18-06-2023;11:00:00;4,41;15,44;14,34;20,96;16,54;16,54;7,72;8,82;4,41;13,23;13,23;20,96;12,13;12,13;12,13;4,41;12,13;14,34;11,03;7,72;8,82;7,72;7,72;5,51;9,93;8,82;9,93;8,82;8,82;5,51;9,93;5,51;8,82;5,51
18-06-2023;12:00:00;3,31;15,44;17,65;25,37;19,85;18,75;8,82;8,82;0;13,23;15,44;25,37;14,34;13,23;13,23;5,51;14,34;17,65;12,13;7,72;9,93;8,82;8,82;6,62;11,03;7,72;11,03;11,03;9,93;4,41;9,93;6,62;8,82;5,51
