Dato;Tid;Celle 1;Celle 2;Celle 3;Celle 4;Celle 5;Celle 6;Celle 7;Celle 8;Celle 9;Celle 10;Celle 11;Celle 12;Celle 13;Celle 14;Celle 15;Celle 16;Celle 17;Celle 18;Celle 19;Celle 20;Celle 21;Celle 22;Celle 23;Celle 24;Celle 25;Celle 26;Celle 27;Celle 28;Celle 29;Celle 30;Celle 31;Celle 32;Celle 33;Celle 34
2023-05-29;14:00;4,50;15,29;17,09;26,99;19,79;16,19;9,00;9,89;10,79;12,59;20,69;30,58;26,99;24,29;13,49;17,99;24,29;27,89;32,38;9,00;13,49;14,39;17,99;9,00;15,29;5,40;11,69;15,29;11,69;4,50;13,49;9,89;10,79;8,10
2023-05-29;15:00;3,60;16,19;20,69;38,68;27,89;17,99;13,49;16,19;5,40;15,29;29,68;40,48;43,18;32,38;17,99;41,38;35,98;45,88;53,07;16,19;23,39;20,69;27,89;20,69;24,29;8,10;14,39;23,39;15,29;7,20;29,68;13,49;12,59;10,79
2023-05-29;16:00;1,80;17,09;17,99;37,78;32,38;18,89;15,29;17,99;5,40;15,29;26,99;38,68;39,58;30,58;18,89;29,68;29,68;43,18;46,78;17,99;18,89;17,99;23,39;16,19;20,69;8,10;14,39;17,99;13,49;5,40;26,09;12,59;12,59;10,79
2023-05-29;17:00;0,90;12,59;13,49;23,39;26,99;17,09;9,89;10,79;1,80;11,69;17,09;26,09;21,59;20,69;14,39;9,00;15,29;19,79;20,69;10,79;11,69;9,00;10,79;5,40;12,59;5,40;10,79;9,00;8,10;2,70;13,49;6,30;9,00;6,30
2023-05-29;18:00;1,80;9,00;8,10;14,39;15,29;11,69;6,30;6,30;4,50;8,10;9,89;16,19;10,79;11,69;9,89;2,70;9,00;9,89;9,00;5,40;7,20;7,20;7,20;3,60;8,10;3,60;9,00;6,30;6,30;1,80;6,30;5,40;8,10;4,50
2023-05-29;19:00;2,70;8,10;7,20;10,79;9,00;8,10;4,50;4,50;34,18;6,30;7,20;10,79;8,10;8,10;7,20;2,70;7,20;9,00;6,30;4,50;5,40;6,30;6,30;3,60;6,30;3,60;8,10;5,40;5,40;1,80;4,50;4,50;8,10;4,50
2023-05-29;20:00;2,70;7,20;7,20;8,10;7,20;7,20;4,50;4,50;9,89;5,40;6,30;9,00;7,20;5,40;7,20;2,70;6,30;7,20;5,40;4,50;7,20;5,40;5,40;3,60;5,40;3,60;8,10;4,50;5,40;1,80;3,60;4,50;7,20;4,50
2023-05-29;21:00;2,70;5,40;6,30;6,30;9,00;5,40;3,60;3,60;5,40;4,50;6,30;7,20;7,20;5,40;6,30;1,80;7,20;6,30;5,40;4,50;7,20;5,40;8,10;3,60;4,50;2,70;6,30;4,50;4,50;0,90;2,70;3,60;7,20;3,60
2023-05-29;22:00;2,70;4,50;7,20;4,50;3,60;3,60;3,60;3,60;0,00;2,70;5,40;4,50;5,40;3,60;4,50;1,80;3,60;5,40;5,40;3,60;4,50;4,50;4,50;2,70;2,70;2,70;6,30;3,60;3,60;0,90;0,00;3,60;4,50;2,70
2023-05-29;23:00;2,70;1,80;7,20;1,80;2,70;2,70;3,60;2,70;0,00;1,80;4,50;1,80;4,50;2,70;2,70;1,80;2,70;3,60;2,70;2,70;3,60;3,60;3,60;2,70;1,80;1,80;4,50;3,60;3,60;0,00;0,00;4,50;4,50;2,70
2023-05-30;00:00;3,60;2,70;7,20;1,80;2,70;2,70;3,60;2,70;104,35;2,70;3,60;0,00;2,70;1,80;1,80;2,70;1,80;3,60;1,80;2,70;2,70;2,70;3,60;4,50;0,00;0,90;5,40;3,60;3,60;0,00;0,00;5,40;4,50;4,50
2023-05-30;01:00;2,70;3,60;3,60;0,00;2,70;3,60;3,60;3,60;0,00;0,00;2,70;0,00;3,60;2,70;2,70;2,70;1,80;3,60;2,70;5,40;5,40;3,60;4,50;5,40;0,00;6,30;2,70;3,60;3,60;0,00;0,00;7,20;6,30;4,50
2023-05-30;02:00;4,50;0,90;1,80;0,00;2,70;5,40;6,30;5,40;0,00;0,90;1,80;0,00;3,60;3,60;7,20;3,60;2,70;3,60;1,80;6,30;6,30;3,60;5,40;5,40;0,00;5,40;7,20;5,40;5,40;1,80;0,00;8,10;5,40;6,30
